38.801523,-104.179138,13500,-106.88259109311741,
38.656746,-104.464722,10600,0.0,
38.605042,-104.637133,9150,-552.421052631579,
38.671921,-104.685914,7575,0.0,
38.749237,-104.685855,6300,-327.8048780487805,
38.788651,-104.685795,5775,66.20689655172414,
39.212253,-104.808044,22075,300.0,
38.904916,-104.922852,28025,8.874508897619599,
39.212253,-104.808044,22075,300.0,
38.904916,-104.922852,28025,8.874508897619599,
38.801523,-104.179138,13500,-106.88259109311741,
38.656746,-104.464722,10600,0.0,
38.605042,-104.637133,9150,-552.421052631579,
38.671921,-104.685914,7575,0.0,
38.749237,-104.685855,6300,-327.8048780487805,
38.788651,-104.685795,5775,66.20689655172414,
38.819539,-104.685486,6650,924.0641711229947,
38.878143,-104.683645,8150,322.6890756302521,
38.971066,-104.660156,10375,301.7681728880157,
38.966354,-104.527747,12425,431.8072289156627,
38.712616,-105.172657,34975,-8.079107931832526,
38.561267,-105.097656,39000,0.0,
38.852963,-104.172302,11950,-256.9789674952199,
38.63356,-104.387851,10625,16.49484536082474,
38.618042,-104.493355,9725,-293.7276899541051,
38.655029,-104.69702,8450,-247.49628160634606,
38.74445,-104.716003,6625,-282.6993865030675,
38.461738,-104.964539,39000,0.0,
39.197891,-104.813332,19925,331.8146111547526,
38.731555,-104.990051,26425,182.3794823082403,
38.819504,-104.431258,10600,0.0,
38.599548,-104.426303,10625,0.0,
38.52388,-104.580888,10275,-218.1818181818182,
38.6074,-104.68634,8600,-209.45454545454547,
38.736008,-104.685914,6550,-311.35135135135135,
38.791626,-104.685795,5725,41.73913043478261,
38.854174,-104.171143,11975,-269.04458598726114,
38.634476,-104.386955,10625,0.0,
38.618042,-104.493355,9725,-293.7276899541051,
38.655029,-104.69702,8450,-247.49628160634606,
38.74445,-104.716003,6625,-282.6993865030675,
39.188644,-104.524821,32000,0.0,
38.825638,-104.179469,12375,-297.1944534021283,
38.680161,-104.472875,10550,-111.86017478152309,
38.627511,-104.637024,8075,-350.7692307692308,
38.682404,-104.685198,7625,-134.87205218263924,
38.780594,-104.685795,5725,-173.41935483870967,
38.888992,-104.18526,12075,-198.75776397515529,
38.929047,-104.424691,10475,31.748656469615543,
39.006821,-104.621071,9900,-317.04711024769307,
38.945663,-104.685496,8250,-299.8438313378449,
38.848075,-104.68573,6375,-322.44274809160305,
38.802109,-104.715948,5700,100.17391304347827,
38.831037,-104.716614,6600,848.6187845303867,
38.895,-104.71283,8825,648.6486486486486,
38.905609,-104.643999,10725,332.98647242455775,
38.71669,-104.497535,16425,413.3264992311635,
38.465378,-104.421526,22250,345.6265866605123,
38.582634,-104.672913,9525,-374.89539748953973,
38.69543,-104.686157,7350,-322.06451612903226,
38.7892,-104.685795,5650,-28.235294117647058,
38.852963,-104.172302,11950,-256.9789674952199,
38.63356,-104.387851,10625,16.49484536082474,
38.618042,-104.493355,9725,-293.7276899541051,
38.655029,-104.69702,8450,-247.49628160634606,
38.74445,-104.716003,6625,-282.6993865030675,
38.906172,-104.184875,12350,-347.6323119777159,
